Tub,Building,Unknown,kBtu.00,MTCDE.00,kBtu.01,MTCDE.01,kBtu.02,MTCDE.02,kBtu.03,MTCDE.03,kBtu.04,MTCDE.04,kBtu.05,MTCDE.05,kBtu.06,MTCDE.06,kBtu.07,MTCDE.07,kBtu.08,MTCDE.08,kBtu.09,MTCDE.09,kBtu.10,MTCDE.10,kBtu.11,MTCDE.11,kBtu.12,MTCDE.12,kBtu.13,MTCDE.13,kBtu.14,MTCDE.14,kBtu.15,MTCDE.15,kBtu.16,MTCDE.16,kBtu.17,MTCDE.17,kBtu.18,MTCDE.18,kBtu.19,MTCDE.19,kBtu.20,MTCDE.20,kBtu.21,MTCDE.21
580,206-208 Everett Street (06266; B-06266),3980,,,,,,,,,,,,,,,,,101700,5.4,54099,3.1,25200,1.3,,,,,,,,,,,,,,,,,,,,,,
580,210 North Harvard Street (06270; B-06270),5040,,,,,,,,,,,,,,,,,14890,1.7,19912,2.3,289536,22.2,321554,24.6,262607,20.2,21728,2.5,22468,2.6,24502,2.8,19008,2.2,19353,2.2,20264,2.3,19278,2.2,9564,1.1,7100,0.8
580,28 Hingham Street (06290; B-06290),9201,,,,,,,,,,,,,,,,,62000,3.3,448378,34.3,502564,39.2,522955,40.2,450954,35.6,464758,35.2,485807,35.9,496106,37.1,439942,33.8,507928,37.7,502953,37.7,512585,38.6,452550,33.8,247841,19.1
580,3 Grant Street (06284; B-06284),5548,,,,,,,,,,,,,,,,,239685,18.6,235159,17.9,290824,24.4,302323,25.1,289682,25.3,304664,25.7,319464,25.8,327814,25.8,279031,23.1,307481,24.7,321865,26.0,293171,22.9,282738,22.4,149818,12.2
580,37-39 Banks Street (06282; B-06282),3658,,,,,,,,,,,,,,,,,152611,12.2,184721,13.8,141041,10.6,168174,14.0,158125,12.8,168857,13.6,182812,15.3,189122,15.7,152401,12.6,149720,12.2,158266,12.7,157000,12.7,136341,11.1,65406,5.5
580,5 Cowperthwaite Street (06277; B-06277),109720,,,,,,,,,,,,,,,,,6090132,475.5,7198817,593.7,6936427,571.5,7840543,637.6,6929920,582.5,7381740,590.9,7710586,605.3,7955096,637.2,6900457,571.0,7307910,601.6,7760769,630.7,7956457,640.4,7293226,583.8,3993580,347.8
580,5 Grant Street (06285; B-06285),5563,,,,,,,,,,,,,,,,,296563,23.1,320600,25.7,275659,22.8,268855,22.5,267150,22.5,300474,25.2,343310,28.1,316704,26.4,286507,23.9,308272,24.6,330793,25.9,296068,22.7,309706,23.4,162983,12.7
580,501-505 Western Avenue (06274; B-06274),11711,,,,,,,,,,,,,,,,,22902,1.3,31135,2.1,41535,2.3,3833,0.3,850,0.1,792,0.1,1129,0.1,1303,0.1,1338,0.2,1341,0.2,1351,0.2,0,0.0,,,,
580,7 Grant Street (06286; B-06286),5563,,,,,,,,,,,,,,,,,323594,24.1,319084,24.2,311189,23.8,367650,27.7,301895,23.1,297605,24.5,326630,26.4,295927,24.2,248453,20.6,299902,24.1,291281,24.3,288671,23.8,392578,31.0,160784,14.3
580,9 Grant Street (06287; B-06287),5548,,,,,,,,,,,,,,,,,245463,20.9,240402,19.1,235026,19.0,256385,22.0,240106,19.4,248196,20.3,281045,23.1,267794,21.4,224965,17.8,258124,21.1,236741,18.5,246520,20.3,239285,19.4,91240,8.2
580,90 Seattle Street (06265; B-06265),36572,,,,,,,,,,,,,,,,,781215,53.1,781882,57.9,441374,36.0,2051875,116.1,1378713,79.7,1273639,73.2,1765386,105.9,1729455,110.6,1451861,94.4,1136862,73.8,1030844,64.3,1032717,63.6,1561804,92.3,886640,51.6
580,1-7 Shaler Lane (06100; B-592A),5103,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
580,11-33 Shaler Lane (06102; B-592B),26442,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
580,1340 Soldiers Field Road (06299; B-06299),4000,,,,,,,,,,,,,,,,,,,196893,22.5,633534,53.2,724296,60.8,177597,18.6,81479,9.3,91715,10.5,87211,10.0,58550,6.7,,,,,,,,,,
580,168 Western Avenue (06050; B-719),12148,,,,,,,,,,,,,,,,,,,401128,22.5,485600,25.8,565500,30.1,929100,49.4,714300,38.0,768800,40.9,831100,44.2,690000,36.7,726400,38.6,836100,44.5,819600,43.6,763100,40.6,417200,22.2
580,2 Grant Street (06143; B-753A),1032,,,,,,,,,,,,,,,,,,,61815,4.3,53170,3.7,57936,3.9,54963,4.0,71743,5.5,62884,4.2,66106,4.5,59319,4.2,58916,4.1,54609,3.9,66879,4.2,45898,3.3,26347,2.0
580,30 Hingham Street (06208; B-06208),10114,,,,,,,,,,,,,,,,,,,493962,38.9,495554,41.0,519210,43.2,509193,43.0,593548,47.5,610904,46.6,620078,49.2,522351,43.4,543788,45.7,577603,48.1,607900,49.2,560237,45.0,298529,25.7
580,387 Western Avenue (06254; B-06254),9201,,,,,,,,,,,,,,,,,,,508347,39.0,518688,40.7,549935,41.0,478454,37.6,558603,42.2,557613,42.2,532924,39.8,472665,34.7,511590,37.2,525608,37.1,546038,37.9,490833,35.8,313407,24.2
580,4 Grant Street (06142; B-753),4312,,,,,,,,,,,,,,,,,,,238367,15.6,249709,16.2,289171,18.8,241905,16.5,280056,18.7,339926,22.0,319474,20.7,267473,17.8,282258,18.9,283117,19.2,282106,19.2,237824,17.1,117381,8.2
580,"Zero Arrow Street, (06300; B-06300)",17131,,,,,,,,,,,,,,,,,,,168096,19.2,,,,,,,276236,31.6,413538,47.3,444502,50.8,593391,67.8,620946,71.0,581251,66.4,467557,53.4,403711,46.1,203092,23.2
580,17 Grant Street (06152; B-763),1903,,,,,,,,,,,,,,,,,,,,,57412,3.6,63017,4.1,71432,4.4,91572,5.5,101176,6.0,102618,6.1,87104,5.2,88934,5.4,85951,5.4,87400,5.5,76252,4.8,40508,2.6
580,17 Ware Street (06188; B-836),3134,,,,,,,,,,,,,,,,,,,,,230223,16.0,243026,17.7,214352,16.3,275063,20.2,280619,20.3,296483,21.5,236872,18.1,257396,19.6,203942,13.2,183243,11.4,183765,11.8,90950,6.1
580,4-6 Athens Terrace (06138; B-202),3472,,,,,,,,,,,,,,,,,,,,,168469,10.5,156255,9.7,142300,9.1,164013,10.3,195044,12.4,180026,11.0,134840,8.6,183524,12.1,203984,13.1,199158,12.9,187253,12.1,85838,6.1
580,6.5 Grant Street (06147; B-760),1375,,,,,,,,,,,,,,,,,,,,,183064,11.5,204837,13.0,161629,10.2,158927,9.8,214167,13.6,246057,16.4,183065,12.6,196403,14.2,178616,12.0,182261,13.3,144541,10.0,82759,6.2
580,Peabody Terrace Day Care (06106; B-425G),,,,,,,,,,,,,,,,,,,,,,136835,15.6,130417,14.9,97164,11.1,125217,14.3,133457,15.3,126688,14.5,113934,13.0,117492,13.4,122051,14.0,134436,15.4,103483,11.8,68472,7.8
580,9 Ash Street (02243; B-02243),1178,,,,,,,,,,,,,,,,,,,,,,,91004,5.2,72456,4.0,67969,3.8,123019,6.9,11898,1.4,,,,,,,,,,,,
580,Arsenal Building #37 (06229; B-06229),42950,,,,,,,,,,,,,,,,,,,,,,,,,1960112,224.0,2692314,307.7,,,,,,,,,,,,,,,,
580,Blackstone North Building #6 (01702; B-01702),21767,,,,,,,,,,,,,,,,,,,,,,,,,,,1248591,107.3,1458537,119.8,1353442,113.3,1246188,105.3,1300130,108.9,1207810,101.0,1311524,107.8,1313998,106.6,1031197,82.9
580,Blackstone South Building # 7 (01703; B-01703),44041,,,,,,,,,,,,,,,,,,,,,,,,,,,3421493,293.6,3301229,282.0,3059368,265.7,2913346,257.7,3010160,263.5,2927291,259.4,3256612,286.8,3228553,280.5,2286069,190.3
580,485 Broadway (aka Sackler Museum) (00100; B-340),69797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,7534892,526.7,8505056,553.2,7504362,501.2,2396260,265.5,3161920,252.3,4254458,301.2,1895414,139.9
580,114 Mt Auburn St (06318; B-06318),65107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654522,356.9,4217966,420.2,5086846,509.8,5551718,550.1,4532241,449.3,2138283,215.5
580,44R Brattle Street (06319; B-06319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29549,3.1,361363,31.6,346148,28.3,386489,30.9,322076,25.8,139546,11.3
580,15 Speedway Avenue (06244; B-06244),4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320400,17.0,367751,20.7,189952,14.5,75951,8.7,41835,4.8
580,13 Kirkland Place (06203; B-06203),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182895,10.3
295,155 Fawcett Street (04553; B-N4553),33520,,,,,675127,49.3,498033,36.4,1096568,80.2,1212598,88.6,461170,33.7,628140,45.9,533230,39.0,924874,67.6,584022,42.7,799282,58.4,778310,56.9,715464,52.3,540401,39.5,721354,52.7,452362,33.1,407541,29.8,814749,64.7,1157819,97.0,972948,78.6,125016,11.7
610,Vanserg Building (04455; B-334),55206,,,,,,,,,,,,,,,,,,,,,113353,13.0,257606,29.4,0,0.0,,,,,,,,,,,,,,,,,,
610,Science Center Plaza (07254; B-07254),,,,,,,,,,,,,,,,,,,,,,,,,,7820,0.9,190028,21.7,130014,14.9,5988,0.7,,,,,,,,,,,,
645,118 Western Avenue (06247; B-06247),18514,,,,,,,,,,,,,,,,,,,,,,,903361,103.3,330009,37.7,474882,54.3,487234,55.7,388627,44.4,434143,49.6,918647,105.0,,,,,,,,
645,156 Western Avenue (06227; B-06227),20388,,,,,,,,,,,,,,,,,,,,,,,109457,12.5,250441,28.6,347478,39.7,327552,37.4,278351,31.8,279579,32.0,970441,110.9,,,,,,,,
